制造商型号,厂家,描述,库存数量,批号,起订量,香港(美金),单价含税(13%),货期,操作
UC2909N,TI,IC LEAD-ACID BATT CHARGER 20-DIP,1,11年以后,1+,-,¥30.1748,1-3个工作日,购买
ADS1213P,ti,IC 22-BIT DELTA-SIGMA A/D 24-DIP,1,06+,1+,-,¥39.5500,1-3个工作日,购买
AM3352BZCZ100,TI,IC MPU SITARA 1.0GHZ 324NFBGA,1,N,1+,-,¥126.9524,1-3个工作日,购买
TLP521-4,Toshiba,,1,1206,1+,-,¥2.8024,1-3个工作日,购买
MC100EPT25DTG,ON,IC XLATOR ECL-LVTTL DIFF 8TSSOP,1,NEW,1+,-,¥26.3011,1-3个工作日,购买
XC9572XL-10PCG44C,xc,IC CPLD 72MC 10NS 44PLCC,1,0741+,1+,-,¥5.9099,1-3个工作日,购买
TPS77533D,TI,IC REG LDO 3.3V 0.5A 8SOIC,1,06+,1+,-,¥16.9500,1-3个工作日,购买
AD9220AR,AD,IC ADC 12BIT 10MSPS 28-SOIC,1,9903+,1+,-,¥39.5500,1-3个工作日,购买
776273-1,none,14P AMPSEAL PLUG ASSEMBLY,1,a,1+,-,¥16.2540,1-3个工作日,购买
MAR-8SM+,MINI-CIRCUITS,,1,1109+,1+,-,¥4.7008,1-3个工作日,购买
FM24V10-GTR,cypress,IC FRAM 1MBIT 3.4MHZ I2C 8SOIC,1,13,1+,-,¥20.1773,1-3个工作日,购买
IDT7008S25PF,IDT,,1,1130+,1+,-,¥106.5025,1-3个工作日,购买
74LS06DR,TI,,1,13+,1+,-,¥0.7956,1-3个工作日,购买
24AA256-I/ST,microchip,IC EEPROM 256KBIT 400KHZ 8TSSOP,1,13+,1+,-,¥1.6272,1-3个工作日,购买
AD976AANZ,AD,IC ADC 16BIT 200KSPS 28-DIP,1,0736+,1+,-,¥78.5350,1-3个工作日,购买
DS1339U-33+TR,MAXIM,,1,1205,1+,-,¥4.3392,1-3个工作日,购买
MAX202CSE,MAXIM,IC TRANSCEIVER RS232 5V 16-SOIC,1,0949+,1+,-,¥1.2459,1-3个工作日,购买
SP3232EEN-L/TR,SIPEX,IC TXRX RS232 ESD TRUE 16NSOIC,1,1105+,1+,-,¥1.5911,1-3个工作日,购买
FM24W256-EGTR,RAMTRON,,1,1141+,1+,-,¥10.9384,1-3个工作日,购买
L7812CV,ST,IC REG LDO 12V 1.5A TO220AB,1,0515+,1+,-,¥0.3842,1-3个工作日,购买
XC95288XL-7FG256I,XILINX,IC CPLD 288MC 7.5NS 256PFBGA,1,0638,1+,-,¥36.7250,1-3个工作日,购买
FM25V05-GTR,ramtron,IC FRAM 512KBIT 40MHZ 8SOIC,1,1148,1+,-,¥19.3276,1-3个工作日,购买
IP4220CZ6,NXP Semiconductors,,1,13+,1+,-,¥0.4520,1-3个工作日,购买
SN74ALV62373GR,TI,,1,08+,1+,-,¥2.6315,1-3个工作日,购买
LC4384V-75T176C,LATTICE,IC CPLD 384MC 7.5NS 176TQFP,1,0443+,1+,-,¥42.3750,1-3个工作日,购买
LC4384V-75T176C,LATTICE,IC CPLD 384MC 7.5NS 176TQFP,1,0443+,1+,-,¥42.3750,1-3个工作日,购买
MT48LC16M16A2TG-75,MT,,1,08+,1+,-,¥9.0400,1-3个工作日,购买
SST39VF800A-70-4I-EK,SST,,1,1041+,1+,-,¥7.2320,1-3个工作日,购买
SN74AVC4T245PWR,TI,IC BUS TRANSCVR 4BIT 16TSSOP,1,13+,1+,-,¥1.8080,1-3个工作日,购买
RPP10-2405S-1,RECOM,,1,14,1+,-,¥404.7943,1-3个工作日,购买
ICS557GI-08LF,ICS,,1,13+,1+,-,¥26.7852,1-3个工作日,购买
FM31256-GTR,ramtron,IC MEMORY,1,12+,1+,-,¥12.7826,1-3个工作日,购买
DS1821S-ND,MAXIM,,1,0644,1+,-,¥24.6001,1-3个工作日,购买
CD4051BE,TI,IC MUX/DEMUX 8X1 16DIP,1,11+,1+,-,¥0.5876,1-3个工作日,购买
MT47H16M16BG-37E:B,MARKTECH,,1,-,1+,-,¥26.6059,1-3个工作日,购买
SN74HC175DR,TI,IC D-TYPE POS TRG SNGL 16SOIC,1,13+,1+,-,¥0.5424,1-3个工作日,购买
UA78L05ACPKG3,TI,IC REG LDO 5V 0.1A SOT89-3,1,12+,1+,-,¥3.4714,1-3个工作日,购买
RP30-2415DF,RECOM,CONV DC/DC 30W 18-36VIN +/-15VOU,1,13,1+,-,¥393.4990,1-3个工作日,购买
PE3236,none,,1,n,1+,-,¥90.4000,1-3个工作日,购买
MAX6325ESA,MAX,,1,0817+,1+,-,¥42.3750,1-3个工作日,购买
RCD-24-0.3,RECOM,,1,1231+,1+,-,¥55.9695,1-3个工作日,购买
SN74LV4051ATDRQ1,TI,IC MUX/DEMUX 8X1 16SOIC,1,,1+,-,¥0.5876,1-3个工作日,购买
LPC3250FET296,NONE,,1,1321+,1+,-,¥26.2701,1-3个工作日,购买
R-78HB3.3-0.5,RECOM,CONV DC/DC .5A 3.3V OUT SIP VERT,1,1028+,1+,-,¥88.4375,1-3个工作日,购买
MAX8815AETB+,MAXIM,,1,12+,1+,-,¥5.4240,1-3个工作日,购买
MAX706SESA,MAXIM,,1,1228+,1+,-,¥2.2600,1-3个工作日,购买
L7912CV,ST,IC REG LDO -12V 1.5A TO220AB,1,14+,1+,-,¥0.6148,1-3个工作日,购买
IRLML5203,ir,,1,13+,1+,-,¥0.3616,1-3个工作日,购买
TPS72301DBVR,TI,IC REG LDO NEG ADJ 0.2A SOT23-5,1,11+,1+,-,¥7.2320,1-3个工作日,购买
JANTX1N6467,MICROSEMI,,1,0851,1+,-,¥40.5010,1-3个工作日,购买
SD2400API,SD,,1,1110+,1+,-,¥14.1250,1-3个工作日,购买
DS90LV031ATMTC/NOPB,NSC,IC LINE DRIVER QUAD CMOS 16TSSOP,1,12+,1+,-,¥6.8909,1-3个工作日,购买
ISL55110IVZ,INTELSIL,IC MOSFET DRIVER DUAL HS 8-TSSOP,1,11+,1+,-,¥6.9420,1-3个工作日,购买
MIC5265-2.5YD5 TR,Micrel,IC REG LDO 2.5V 0.15A TSOT23-5,1,.,1+,-,¥2.6164,1-3个工作日,购买
FM1808-70-PG,RAMTRON,,1,--,1+,-,¥11.3057,1-3个工作日,购买
TC653AGVUA,MICRON,IC TEMP SENSOR/DC FAN CTLR 8MSOP,1,0417,1+,-,¥8.4208,1-3个工作日,购买
AD8015ARZ,AD,IC OPAMP TRANSIMP 240MHZ 8SOIC,1,0837,1+,-,¥15.7918,1-3个工作日,购买
AD5662BRJZ-1REEL7,AD,IC DAC 16BIT BUFF V-OUT SOT23-8,1,-,1+,-,¥23.3119,1-3个工作日,购买
AD589JH,ADI,IC VREF SHUNT 1.235V TO51-2,1,1207,1+,-,¥20.6556,1-3个工作日,购买
SP3485EN,Exar,,1,1139,1+,-,¥1.6950,1-3个工作日,购买
AD7813YRU,AD,IC ADC 10BIT PARALLEL 16-TSSOP,1,0551,1+,-,¥26.6680,1-3个工作日,购买
FM24W256-GTR,RAMTRON,IC FRAM 256KBIT 1MHZ 8SOIC,1,12+,1+,-,¥10.9348,1-3个工作日,购买
AD9240ASZ,ADI,IC ADC 14BIT 10MSPS 44-MQFP,1,10+,1+,-,¥38.4200,1-3个工作日,购买
"EM773FHN33,551",NXP Semiconductors,IC ENERGY METER ARM 32VQFN,1,10+,1+,-,¥4.5200,1-3个工作日,购买
L78S05CV,ST,IC REG LDO 5V 2A TO220AB,1,0939+,1+,-,¥0.5650,1-3个工作日,购买
IS61LV25616AL-10TLI,ISSI,IC SRAM 4MBIT 10NS 44TSOP,1,1146+,1+,-,¥11.2820,1-3个工作日,购买
AD9985BSTZ-110,ADI,IC INTERFACE 8BIT 110MSPS 80LQFP,1,0819+,1+,-,¥39.7314,1-3个工作日,购买
HMC440QS16GE,HITTITE,IC PHASE FREQ DETECTOR 16-QSOP,1,11+,1+,-,¥301.1450,1-3个工作日,购买
ATF16V8BQL-15PI,ATMEL,IC PLD 8MC 15NS 20DIP,1,0447+,1+,-,¥4.2375,1-3个工作日,购买
MAX485ESA,MAXIM,IC TXRX RS485/RS422 LOWPWR 8SOIC,1,09+,1+,-,¥3.6725,1-3个工作日,购买
TS5A3160DBVR,TI,IC SWITCH SPDT SOT23-6,1,12+,1+,-,¥2.1748,1-3个工作日,购买
LTC4412ES6,ltc,,1,12+,1+,-,¥14.6900,1-3个工作日,购买
AD8615AUJZ,AD,,1,07+,1+,-,¥2.2600,1-3个工作日,购买
ISPPAC-CLK5610AV-01TN48I,Lattice,IC CLK GEN FANOUT BUFFER 48TQFP,1,12,1+,-,¥47.9211,1-3个工作日,购买
TPS79333DBVRQ1,TI,IC REG LDO 3.3V 0.2A SOT23-5,1,-,1+,-,¥2.6199,1-3个工作日,购买
178803-8,TE,CONN HOUSING TAB 20POS DUAL PANL,1,A,1+,-,¥12.2211,1-3个工作日,购买
L78L33ABUTR,ST,IC REG LDO 3.3V 0.1A SOT89-3,1,1117+,1+,-,¥0.5509,1-3个工作日,购买
CC2530-EVB,none,,1,a,1+,-,¥257.6400,1-3个工作日,购买
DA-24-05 线长200MM,none,,1,12+,1+,-,¥6.9608,1-3个工作日,购买
MAX706SESA,MAXIM,,1,12+,1+,-,¥1.8776,1-3个工作日,购买
RTL8305SC,REALTEK,,1,0747+,1+,-,¥6.1868,1-3个工作日,购买
AT25DF041A-SSH,ATMEL,,1,0953+,1+,-,¥1.4125,1-3个工作日,购买
FM25V02-GTR,RAMTRON,IC FRAM 256KBIT 40MHZ 8SOIC,1,13+,1+,-,¥8.8592,1-3个工作日,购买
FM16W08-SG,RAMTRON,IC FRAM 64KBIT 70NS 28SOIC,1,10+,1+,-,¥15.8200,1-3个工作日,购买
MBR6060PT,Semiconductor,,1,0741,1+,-,¥0.0001,1-3个工作日,购买
LM317T,st,IC REG LDO ADJ 1.5A TO220AB,1,08+,1+,-,¥0.5650,1-3个工作日,购买
LMK00304SQE/NOPB,TI,IC CLK BUFFER 3:5 3.1GHZ 32LLP,1,12+,1+,-,¥33.8530,1-3个工作日,购买
LTC1857CG#PBF,LTC,IC ADC 8CH 12BIT 100KSPS 28-SSOP,1,-,1+,-,¥46.5091,1-3个工作日,购买
MAX3237EAI,MAXIM,IC TXRX RS232 1MBPS LP 28-SSOP,1,0331+,1+,-,¥11.3000,1-3个工作日,购买
LM2576-5.0,A,,1,A,1+,-,¥5.6500,1-3个工作日,购买
ADG706BRU,ADI,IC MULTIPLEXER 16X1 28TSSOP,1,1128+,1+,-,¥13.5600,1-3个工作日,购买
LT1963ES8-2.5#PBF,LTC,IC REG LDO 2.5V 1.5A 8SOIC,1,11+,1+,-,¥17.3722,1-3个工作日,购买
NUC120RE3AN,NUVOTON,IC MCU 32BIT 128KB FLASH 64LQFP,1,1210+,1+,-,¥10.7034,1-3个工作日,购买
AMS1117-3.3,AMS,,1,08+,1+,-,¥0.1695,1-3个工作日,购买
RP12-2412DA,RECOM,CONV DC/DC 12W 18-36VIN +/-12V,1,1045+,1+,-,¥218.2641,1-3个工作日,购买
DS26LV32ATMX,NSC,IC LINE RVR CMOS QUAD DIF 16SOIC,1,1148+,1+,-,¥3.0375,1-3个工作日,购买
MLB-321611-0050PW,EMC,,1,A,1+,-,¥0.2047,1-3个工作日,购买
TL7712ACP,TI,IC 10.8V SUPPLY MONITOR 8-DIP,1,`,1+,-,¥1.6374,1-3个工作日,购买
TD62783AFNG,TI,,1,0934+,1+,-,¥5.5766,1-3个工作日,购买
RAK410B,NONE,,1,,1+,-,¥54.2400,1-3个工作日,购买
R1S-1524/HP,RECOM,CONV DC/DC 1W 15VIN 24VOUT,1,1245,1+,-,¥37.2567,1-3个工作日,购买
CS5550-ISZ,CIRRUS,IC ADC 2CH 24BIT 24SSOP,1,1021,1+,-,¥2.1075,1-3个工作日,购买
R2S-1515/P,RECOM,CONV DC/DC 2W 15VIN 15VOUT,1,1245,1+,-,¥55.5927,1-3个工作日,购买
SRV05-4ATCT,SEMTECH,TVS DIODE 5VWM 17.5VC SOT23-6,1,13+,1+  10+  25+  50+  100+  250+  500+,-,¥5.2353  ¥4.8953  ¥4.5673  ¥4.2857  ¥4.0133  ¥3.7503  ¥3.5143,1-3个工作日,购买
SN74AC241N,TI,IC BUFF/DVR TRI-ST DUAL 20DIP,1,A,1+,-,¥3.8764,1-3个工作日,购买
MIW2034,MINMAX,,1,1218,1+,-,¥162.7200,1-3个工作日,购买
54363-0489,None,,1,11+,1+,-,¥19.5047,1-3个工作日,购买
LM4040AIM3-2.5/NOPB,TI,IC VREF SHUNT 2.5V SOT23-3,1,14+,1+  50+  100+  500+  1000+  2500+  5000+,-,¥9.7233  ¥9.1497  ¥8.6062  ¥8.1329  ¥7.7109  ¥7.3062  ¥6.9275,1-3个工作日,购买
AT45DB081E-SHN-T,Atmel,IC FLASH 8MBIT 85MHZ 8SOIC,1,14,1+  10+  25+  50+  100+  250+  500+,-,¥5.1303  ¥4.8074  ¥4.5029  ¥4.1894  ¥3.8973  ¥3.6350  ¥3.3900,1-3个工作日,购买
AN5342FBP,-,,1,-,1+,-,¥5.6500,1-3个工作日,购买
MAX232ACSE,MAXIM,IC 2DVR/2RCVR RS232 5V 16-SOIC,1,1134+,1+  10+  25+  50+  100+  250+  500+,-,¥3.4036  ¥3.1808  ¥2.9688  ¥2.7853  ¥2.6067  ¥2.4254  ¥2.2600,1-3个工作日,购买
IMP811TEUS/T,IMP,,1,13+,1+,-,¥0.3436,1-3个工作日,购买
FM25V05-GTR,RAMTRON,IC FRAM 512KBIT 40MHZ 8SOIC,1,1133+,1+,-,¥12.2662,1-3个工作日,购买
NB3N502DG,ON,IC CLK MULTIPLIER PLL 8-SOIC,1,0850+,1+,-,¥6.2772,1-3个工作日,购买
FM24C64B-GTR,RAMTRON,IC FRAM 64KBIT 1MHZ 8SOIC,1,1206+,1+,-,¥5.0335,1-3个工作日,购买
PCA82C250N,NXP Semiconductors,,1,1104+,1+,-,¥3.1640,1-3个工作日,购买
AMS1117-3.3,AMS,,1,14+,1+  10+  100+  500+  1000+,-,¥0.5926  ¥0.5447  ¥0.4905  ¥0.4470  ¥0.4068,1-3个工作日,购买
FM24CL64B-GTR,RAMTRON,IC FRAM 64KBIT 1MHZ 8SOIC,1,1138+,1+,-,¥3.1951,1-3个工作日,购买
"74HC595D,118",NXP Semiconductors,IC SHIFT REGISTER 8BIT 16SOIC,1,1112,1+,-,¥0.2612,1-3个工作日,购买
PEX 8604-BA50BC G,PLX,,1,1208+,1+,-,¥88.9246,1-3个工作日,购买
93LC66-I/SN,microchip,IC EEPROM 4KBIT 2MHZ 8SOIC,1,12,1+,-,¥2.5446,1-3个工作日,购买
CY7C1354C-166AXC,Cypress,IC SRAM 9MBIT 166MHZ 100TQFP,1,11,1+,-,¥38.1812,1-3个工作日,购买
SP3232EEY-L/TR,SIPEX,IC TXRX RS232 ESD TRUE 16TSSOP,1,1018+,1+,-,¥1.4425,1-3个工作日,购买
MAX706ESA+T,maxim,IC SUPERVISOR MPU 8-SOIC,1,1043+,1+,-,¥1.8984,1-3个工作日,购买
DS26C31TM/NOPB,TI,IC LINE DRIVER QUAD CMOS 16-SOIC,1,12+,1+,-,¥4.7076,1-3个工作日,购买
FM24W256-G,RAMTRON,IC FRAM 256KBIT 1MHZ 8SOIC,1,1201,1+,-,¥6.9439,1-3个工作日,购买
TMS320F2809PZA,TI,IC MCU 32BIT 256KB FLASH 100LQFP,1,1144,1+,-,¥56.6989,1-3个工作日,购买
MAX3232EUE,MAXIM,,1,13+,1+,-,¥2.5312,1-3个工作日,购买
HFA1113MJ/883,HARRIS,,1,9925,1+,-,¥153.8391,1-3个工作日,购买
LM358DR,TI,IC OPAMP GP 700KHZ 8SOIC,1,14+,1+  10+  100+  500+  1000+,-,¥0.5014  ¥0.4579  ¥0.4167  ¥0.3757  ¥0.3390,1-3个工作日,购买
REC5-4805SRWZ/H4/A,RECOM,CONV DC/DC 5W SGL 5V OUT DIP24,1,10,1+,-,¥158.2869,1-3个工作日,购买
DS90LV019TM,NSC,IC DRIVER/RECEIVER LVDS 14-SOIC,1,1124,1+,-,¥4.3335,1-3个工作日,购买
SN74HC7001D,TI,IC GATE AND 4CH 2-INP 14-SOIC,1,NEW,1+,-,¥5.7225,1-3个工作日,购买
AS8221-ASSP-500,AMSCO,,1,-,1+,-,¥75.0971,1-3个工作日,购买
TPS54620RHLR,TI,IC REG BUCK SYNC ADJ 6A 14QFN,1,12+,1+,-,¥26.7349,1-3个工作日,购买
CVCO55CL-0830-0970,CRYSTEK,"OSC VCO 830-970MHZ SMD .5X.5""",1,0834+,1+,-,¥117.6862,1-3个工作日,购买
TL084ACDRG4,TI,IC OPAMP JFET 3MHZ 14SOIC,1,0623+,1+,-,¥1.5764,1-3个工作日,购买
MPX5050DP,-,SENSOR DIFF PRESS 7.25 PSI MAX,1,0704,1+,-,¥56.5000,1-3个工作日,购买
AD574ATD/883,ADI,,1,0622,1+,-,¥214.7000,1-3个工作日,购买
SN74HC04DR,TI,IC HEX INVERTER 14-SOIC,1,11+,1+,-,¥0.4520,1-3个工作日,购买
ULN2003ADR,TI,TRANS 7 NPN DARL 50V 500MA 16SO,1,13+,1+,-,¥0.5334,1-3个工作日,购买
LM22675MRX-ADJ,TI,,1,2014+,1+  50+  100+  500+  1000+  2500+  5000+,-,¥8.7731  ¥8.2947  ¥7.8132  ¥7.3876  ¥6.9454  ¥6.5582  ¥6.2150,1-3个工作日,购买
ACS712ELCTR-05B-T,Allegro,SENSOR CURRENT 5A 5V BI 8-SOIC,1,1108+,1+,-,¥6.7800,1-3个工作日,购买
ENC424J600-I/ML,Microchip,IC ETHERNET CTRLR W/SPI 44QFN,1,14+,1+,-,¥17.2896,1-3个工作日,购买
MAX3243EAI,MAXIM,IC TXRX RS232 120KBPS SD 28-SSOP,1,0910,1+,-,¥5.0850,1-3个工作日,购买
MAX485ECPA,MAXIM,,1,1311+,1+,-,¥10.3653,1-3个工作日,购买
TPS54614PWP,TI,IC REG BUCK SYNC 1.8V 28HTSSOP,1,-,1+,-,¥19.6078,1-3个工作日,购买
DS18B20,Maxim,IC THERM MICROLAN PROG-RES TO-92,1,14+,1+,-,¥3.3810,1-3个工作日,购买
IS61LV25616AL-10TLI,ISSI,IC SRAM 4MBIT 10NS 44TSOP,1,11+,1+,-,¥11.2820,1-3个工作日,购买
CY14B101KA-SP45XI,Cypress,IC NVSRAM 1MBIT 25NS 48SSOP,1,11+,1+  10+  25+  50+  100+  250+  500+,-,¥63.3107  ¥60.8961  ¥58.7637  ¥56.5244  ¥54.4308  ¥52.5321  ¥50.8499,1-3个工作日,购买
MAX232CWE+T,MAXIM,IC 2DVR/2RCVR RS232 5V 16-SOIC,1,1102+,1+,-,¥2.0821,1-3个工作日,购买
CS5460A-BSZ,Cirrus,IC ENERGY METERING 1PHASE 24SSOP,1,1243+,1+,-,¥3.9867,1-3个工作日,购买
MAX4885ETJ,MAXIM,,1,0826,1+,-,¥7.3450,1-3个工作日,购买
ADG409BRZ,AD,IC MULTIPLEXER DUAL 4X1 16SOIC,1,0901+,1+,-,¥5.9363,1-3个工作日,购买
RAC40-24SA,RECOM,CONV AC/DC 40W 24V OUT SNGL T/H,1,1248+,1+,-,¥483.2711,1-3个工作日,购买
ADL5385ACPZ-R7,AD,IC QUADRATURE MOD 50MHZ 24LFCSP,1,-,1+,-,¥26.5254,1-3个工作日,购买
FDC6330L,Fairchild,IC LOAD SWITCH INT 20VIN SSOT-6,1,NEW,1+,-,¥1.4584,1-3个工作日,购买
C3216X5R1H106K160AB,TDK,CAP CER 10UF 50V 10% X5R 1206,1,NEW,1+,-,¥3.8337,1-3个工作日,购买
FM24C64B-GTR,RAMTRON,IC FRAM 64KBIT 1MHZ 8SOIC,1,1135+,1+,-,¥5.1167,1-3个工作日,购买
CM1223-02SR,ON,TVS DIODE 3.3VWM 8.8VC SOT1434,1,NEW,1+  10+  25+  50+  100+  250+  500+,-,¥2.9474  ¥2.7646  ¥2.5810  ¥2.4082  ¥2.2619  ¥2.1059  ¥1.9680,1-3个工作日,购买
RP15-1205SA,RECOM,CONV DC/DC 15W 9-18VIN 05VOUT,1,13,1+,-,¥242.1879,1-3个工作日,购买
AMS1117-3.3,none,,1,none,1+,-,¥0.3616,1-3个工作日,购买
SN75452BDR,TI,IC DUAL PERIPHERAL DRVR 8-SOIC,1,11,1+,-,¥0.8950,1-3个工作日,购买
FM24C04A-GTR,ramtron,,1,-,1+,-,¥1.2476,1-3个工作日,购买
MIC39100-2.5WS,Micrel,IC REG LDO 2.5V 1A SOT223,1,11+,1+,-,¥4.8612,1-3个工作日,购买
AM26C32IN,TI,IC QUAD DIFF LINE RCVR 16-DIP,1,12+,1+,-,¥2.0873,1-3个工作日,购买
PCA82C250T,NXP Semiconductors,,1,12+,1+,-,¥2.9945,1-3个工作日,购买
LMH6643MM,NONE,IC OPAMP VFB 130MHZ RRO 8VSSOP,1,A,1+,-,¥9.0400,1-3个工作日,购买
ADM708TARZ,AD,IC SUPERVISOR MPU 3.08 WD 8SOIC,1,0806+,1+,-,¥4.3359,1-3个工作日,购买
LT1010CDD#PBF,LTC,IC OPAMP BUFFER 20MHZ 8DFN,1,A,1+,-,¥15.0355,1-3个工作日,购买
AD9889BBSTZ-80,AD,IC TRANSMITTER HDMI/DVI 80LQFP,1,0715+,1+,-,¥9.3564,1-3个工作日,购买
PTN78060WAD,TI,REG SW WIDE-VIN 3A ADJ T/H,1,13+,1+,-,¥76.8400,1-3个工作日,购买
MAX4285EUT,MAXI,,1,-,1+,-,¥10.8379,1-3个工作日,购买
CD74ACT238E,TI,IC 3-8LINE DECODER/DEMUX 16-DIP,1,12+,1+,-,¥2.8655,1-3个工作日,购买
LT1762EMS8-3.3#PBF,LTC,IC REG LDO 3.3V 0.15A 8MSOP,1,10+,1+,-,¥9.2874,1-3个工作日,购买
S16045G,JWD,,1,1216+,1+,-,¥4.5200,1-3个工作日,购买
AD9280ARS,.,IC ADC CMOS 8BIT 32MSPS 28-SSOP,1,04+,1+,-,¥6.6444,1-3个工作日,购买
SN74ALVC164245DGGR,TI,IC TRANSCVR TRI-ST 16BIT 48TSSOP,1,08+,1+,-,¥3.3900,1-3个工作日,购买
AD7175-2BRUZ,ADI,IC ADC 24BIT SPI/SRL 24-TSSOP,1,14+,1+  10+  25+  50+  100+  500+,-,¥144.6714  ¥140.4441  ¥136.4207  ¥133.5302  ¥130.8596  ¥127.4280,1-3个工作日,购买
SN74LV374APWR,TI,IC D-TYPE POS TRG SNGL 20TSSOP,1,09+,1+,-,¥0.3955,1-3个工作日,购买
LMV932MA,NS,IC OPAMP GP 1.5MHZ RRO 8SOIC,1,00+,1+,-,¥1.6950,1-3个工作日,购买
3-640440-5,TE,CONN RECEPT 5POS 22AWG MTA100,1,A,1+,-,¥0.6823,1-3个工作日,购买
STM32F103VET6,ST,MCU ARM 512KB FLASH MEM 100-LQFP,1,15+,1+  10+  50+  100+  500+  1000+,-,¥19.1244  ¥18.2961  ¥17.4858  ¥16.6761  ¥15.9196  ¥15.1420,1-3个工作日,购买
MC78M05BDTRKG,ON,IC REG LDO 5V 0.5A DPAK,1,1010,1+,-,¥0.5893,1-3个工作日,购买
ADM809TART-REEL7,AD,IC SUPERVSR PUSHPULL 3.08V SOT23,1,02+,1+,-,¥1.0170,1-3个工作日,购买
AD712JRZ,ADi,IC OPAMP JFET 4MHZ 8SOIC,1,A,1+,-,¥5.9664,1-3个工作日,购买
TPS73219DBVR,TI,IC REG LDO 1.9V 0.25A SOT23-5,1,-,1+,-,¥3.8011,1-3个工作日,购买
ADUM1201BRZ-RL7,ADI,DGTL ISO 2.5KV GEN PURP 8SOIC,1,15+,1+  10+  25+  50+  100+  250+  500+,-,¥6.1999  ¥5.8188  ¥5.4201  ¥5.0918  ¥4.7835  ¥4.4795  ¥4.1810,1-3个工作日,购买
RCLAMP0504P.TCT,NONE,TVS DIODE 5VWM 18VC SLP1616P6,1,NONE,1+,-,¥2.2420,1-3个工作日,购买
B62152A1X1T1,EPCOS,,1,2014,1+  50+  100+  500+  1000+  2500+  5000+,-,¥10.5393  ¥9.9978  ¥9.4052  ¥8.8718  ¥8.3768  ¥7.9264  ¥7.4573,1-3个工作日,购买
AD8335ACPZ,adi,IC AMP VGA QUAD 64LFCSP,1,0724,1+,-,¥47.3301,1-3个工作日,购买
DS3231SN,MAXIM,,1,1104,1+,-,¥7.8253,1-3个工作日,购买
SN74AVCB164245GR,TI,IC BUS TRANSCVR 16BIT 48TSSOP,1,-,1+,-,¥7.6140,1-3个工作日,购买
LM1117IMPX-5.0,NSC,IC REG LDO 5V 0.8A SOT223,1,11+,1+,-,¥2.2600,1-3个工作日,购买
OP07CP,AD,IC OPAMP GP 600KHZ 8DIP,1,0351+,1+,-,¥4.5200,1-3个工作日,购买
TMS320DM642AZDK6,TI,IC FIXED-POINT DSP 548-FCBGA,1,09+,1+,-,¥101.7000,1-3个工作日,购买
DS91M040TSQ,NSC,,1,04+,1+,-,¥23.2975,1-3个工作日,购买
AC101TF,ATLIMA,,1,-,1+,-,¥8.2095,1-3个工作日,购买
SN65HVD230DR,SN,IC 3.3V CAN TXRX W/STNDBY 8-SOIC,1,0749,1+,-,¥4.9720,1-3个工作日,购买
TRS3253EIRSMR,NONE,IC RS232 TXRX SPLIT-SUP 32VQFN,1,N,1+,-,¥8.3150,1-3个工作日,购买
CD4051BCM,TI,IC MUX/DEMUX 8X1 16SOIC,1,10+,1+,-,¥0.5876,1-3个工作日,购买
IMP811REUS/T,IMP,,1,12+,1+,-,¥0.3255,1-3个工作日,购买
STM32F103R8T6,ST,MCU ARM 64KB FLASH MEM 64-LQFP,1,13+,1+,-,¥8.1360,1-3个工作日,购买
MAX490ESA,maxim,,1,11+,1+,-,¥7.3078,1-3个工作日,购买
THS4082CD,TI,IC OPAMP VFB 175MHZ 8SOIC,1,12+,1+,-,¥29.9088,1-3个工作日,购买
FMS3818KRC,FSC,DAC 8BIT TRIPLE 180MHZ 48-LQFP,1,-,1+,-,¥40.9343,1-3个工作日,购买
794894-1,TE,CONN PLUG 2POS SEALED MINI UMNL,1,A,1+,-,¥1.7910,1-3个工作日,购买
MK74CB218RLF,IDT,IC CLK BUFFER 1:8 200MHZ 28QSOP,1,0621,1+,-,¥12.1080,1-3个工作日,购买
JK0-0036NL,NONE,CONN MAGJACK 1PORT 1000 BASE-T,1,A,1+,-,¥19.4925,1-3个工作日,购买
DS18B20,Maxim,IC THERM MICROLAN PROG-RES TO-92,1,14+,1+,-,¥3.3810,1-3个工作日,购买
AD5621AKSZ-REEL7,AD,IC DAC 12BIT 5V MICROPWR SC70-6,1,1008+,1+,-,¥4.0935,1-3个工作日,购买
5532903-7,TE CONNECTIVITY,CONN HDI RCPT 200POS 4ROW RT ANG,1,1207+,1+,-,¥289.2800,1-3个工作日,购买
ADS1115IDGST,TI,IC ADC 16-BIT I2C PROGBL 10-MSOP,1,-,1+,-,¥15.4325,1-3个工作日,购买
DS3231SN,.,,1,0848,1+,-,¥6.4975,1-3个工作日,购买
SACB36,Littelfuse,TVS DIODE 36VWM 60VC SMD,1,11+,1+,-,¥3.2408,1-3个工作日,购买
SN74ABT244ADBR,TI,IC BUFF/DVR TRI-ST DUAL 20SSOP,1,99+,1+,-,¥0.5650,1-3个工作日,购买
STM32F103VBT6,ST,MCU ARM 128KB FLASH MEM 100-LQFP,1,1217+,1+,-,¥11.7520,1-3个工作日,购买
NUC122ZD2AN,NONE,IC MCU 32BIT 64KB FLASH 33WFQFN,1,11+,1+,-,¥2.2035,1-3个工作日,购买
